underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,implied_underlying_price_1545,active_underlying_price_1545,implied_volatility_1545,delta_1545,gamma_1545,theta_1545,vega_1545,rho_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
^SPX,2024-10-10,SPX,2024-10-18,1200.000,C,0.0000,0.0000,0.0000,0.0000,0,5,4565.0000,5,4583.1000,5774.3100,5776.0600,0.0000,5775.1850,4.9067,0.9946,0.0000,-2.8737,0.1265,0.1913,5,4572.6000,15,4589.7000,5779.6300,5781.1500,0.0000,0,
^SPX,2024-10-10,SPX,2024-10-18,1200.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,259,0.0500,5774.3100,5776.0600,0.0000,5775.1850,2.9211,-0.0000,0.0000,-0.0181,0.0015,-0.0001,0,0.0000,334,0.0500,5779.6300,5781.1500,0.0000,606,
^SPX,2024-10-10,SPX,2024-10-18,1400.000,C,0.0000,0.0000,0.0000,0.0000,0,5,4365.3000,5,4383.4000,5774.3100,5776.0600,0.0000,5775.1850,4.4413,0.9939,0.0000,-2.9260,0.1410,0.2370,5,4372.8000,15,4389.6000,5779.6300,5781.1500,0.0000,0,
^SPX,2024-10-10,SPX,2024-10-18,1400.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,531,0.0500,5774.3100,5776.0600,0.0000,5775.1850,2.6381,-0.0001,0.0000,-0.0181,0.0016,-0.0001,0,0.0000,334,0.0500,5779.6300,5781.1500,0.0000,1940,
^SPX,2024-10-10,SPX,2024-10-18,1600.000,C,0.0000,0.0000,0.0000,0.0000,0,5,4165.5000,5,4183.6000,5774.3100,5776.0600,0.0000,5775.1850,4.0354,0.9933,0.0000,-2.9383,0.1543,0.2790,5,4173.1000,15,4189.8000,5779.6300,5781.1500,0.0000,1,
^SPX,2024-10-10,SPX,2024-10-18,1600.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,318,0.0500,5774.3100,5776.0600,0.0000,5775.1850,2.3938,-0.0001,0.0000,-0.0180,0.0018,-0.0001,0,0.0000,334,0.0500,5779.6300,5781.1500,0.0000,28081,
^SPX,2024-10-10,SPX,2024-10-18,1700.000,C,0.0000,0.0000,0.0000,0.0000,0,5,4065.7000,5,4083.8000,5774.3100,5776.0600,0.0000,5775.1850,3.8584,0.9929,0.0000,-2.9767,0.1624,0.3013,5,4073.3000,15,4090.2000,5779.6300,5781.1500,0.0000,0,
^SPX,2024-10-10,SPX,2024-10-18,1700.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,491,0.0500,5774.3100,5776.0600,0.0000,5775.1850,2.2831,-0.0001,0.0000,-0.0180,0.0019,-0.0001,0,0.0000,334,0.0500,5779.6300,5781.1500,0.0000,31415,
^SPX,2024-10-10,SPX,2024-10-18,1800.000,C,0.0000,0.0000,0.0000,0.0000,0,5,3965.8000,5,3983.9000,5774.3100,5776.0600,0.0000,5775.1850,3.6860,0.9925,0.0000,-2.9799,0.1697,0.3247,5,3973.4000,15,3990.0000,5779.6300,5781.1500,0.0000,0,
^SPX,2024-10-10,SPX,2024-10-18,1800.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,379,0.0500,5774.3100,5776.0600,0.0000,5775.1850,2.1788,-0.0001,0.0000,-0.0180,0.0020,-0.0001,0,0.0000,335,0.0500,5779.6300,5781.1500,0.0000,23314,
^SPX,2024-10-10,SPX,2024-10-18,1900.000,C,0.0000,0.0000,0.0000,0.0000,0,5,3866.0000,5,3884.1000,5774.3100,5776.0600,0.0000,5775.1850,3.5290,0.9921,0.0000,-3.0164,0.1780,0.3444,5,3873.5000,15,3890.2000,5779.6300,5781.1500,0.0000,0,
^SPX,2024-10-10,SPX,2024-10-18,1900.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,279,0.0500,5774.3100,5776.0600,0.0000,5775.1850,2.0802,-0.0001,0.0000,-0.0180,0.0021,-0.0001,0,0.0000,334,0.0500,5779.6300,5781.1500,0.0000,19223,
^SPX,2024-10-10,SPX,2024-10-18,2000.000,C,0.0000,0.0000,0.0000,0.0000,0,15,3766.5000,5,3784.2000,5774.3100,5776.0600,0.0000,5775.1850,3.3748,0.9917,0.0000,-3.0176,0.1856,0.3679,5,3773.7000,15,3790.4000,5779.6300,5781.1500,0.0000,291,
^SPX,2024-10-10,SPX,2024-10-18,2000.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,164,0.0500,5774.3100,5776.0600,0.0000,5775.1850,1.9868,-0.0001,0.0000,-0.0180,0.0022,-0.0001,0,0.0000,334,0.0500,5779.6300,5781.1500,0.0000,26721,
^SPX,2024-10-10,SPX,2024-10-18,2100.000,C,0.0000,0.0000,0.0000,0.0000,0,15,3667.7000,5,3684.4000,5774.3100,5776.0600,0.0000,5775.1850,2.3530,0.9990,0.0000,0.0000,0.0247,0.3998,5,3673.8000,15,3690.7000,5779.6300,5781.1500,0.0000,2,
^SPX,2024-10-10,SPX,2024-10-18,2100.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,158,0.0500,5774.3100,5776.0600,0.0000,5775.1850,1.8981,-0.0001,0.0000,-0.0179,0.0023,-0.0001,0,0.0000,284,0.0500,5779.6300,5781.1500,0.0000,6020,
^SPX,2024-10-10,SPX,2024-10-18,2200.000,C,0.0000,0.0000,0.0000,0.0000,0,5,3566.4000,5,3584.5000,5774.3100,5776.0600,0.0000,5775.1850,3.0941,0.9909,0.0000,-3.0514,0.2025,0.4110,5,3573.9000,15,3590.6000,5779.6300,5781.1500,0.0000,3,
^SPX,2024-10-10,SPX,2024-10-18,2200.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,158,0.0500,5774.3100,5776.0600,0.0000,5775.1850,1.8132,-0.0001,0.0000,-0.0179,0.0024,-0.0001,0,0.0000,284,0.0500,5779.6300,5781.1500,0.0000,14194,
^SPX,2024-10-10,SPX,2024-10-18,2300.000,C,0.0000,0.0000,0.0000,0.0000,0,15,3468.2000,5,3484.6000,5774.3100,5776.0600,0.0000,5775.1850,2.1136,0.9991,0.0000,0.0000,0.0232,0.4495,5,3474.1000,15,3490.5000,5779.6300,5781.1500,0.0000,0,
^SPX,2024-10-10,SPX,2024-10-18,2300.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,158,0.0500,5774.3100,5776.0600,0.0000,5775.1850,1.7323,-0.0001,0.0000,-0.0179,0.0025,-0.0001,0,0.0000,283,0.0500,5779.6300,5781.1500,0.0000,11423,
^SPX,2024-10-10,SPX,2024-10-18,2400.000,C,0.0000,0.0000,0.0000,0.0000,0,15,3368.5000,5,3384.8000,5774.3100,5776.0600,0.0000,5775.1850,1.9117,0.9994,0.0000,0.0000,0.0143,0.4688,5,3374.2000,15,3391.0000,5779.6300,5781.1500,0.0000,1,
^SPX,2024-10-10,SPX,2024-10-18,2400.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,163,0.0500,5774.3100,5776.0600,0.0000,5775.1850,1.6552,-0.0001,0.0000,-0.0179,0.0026,-0.0001,0,0.0000,283,0.0500,5779.6300,5781.1500,0.0000,20019,
^SPX,2024-10-10,SPX,2024-10-18,2500.000,C,0.0000,0.0000,0.0000,0.0000,0,15,3268.5000,5,3284.9000,5774.3100,5776.0600,0.0000,5775.1850,1.9610,0.9989,0.0000,0.0000,0.0289,0.4934,5,3274.3000,15,3291.1000,5779.6300,5781.1500,0.0000,6,
^SPX,2024-10-10,SPX,2024-10-18,2500.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,158,0.0500,5774.3100,5776.0600,0.0000,5775.1850,1.5805,-0.0001,0.0000,-0.0178,0.0027,-0.0001,0,0.0000,282,0.0500,5779.6300,5781.1500,0.0000,25162,
^SPX,2024-10-10,SPX,2024-10-18,2550.000,C,0.0000,0.0000,0.0000,0.0000,0,5,3216.9000,5,3235.0000,5774.3100,5776.0600,0.0000,5775.1850,2.6586,0.9892,0.0000,-3.0930,0.2345,0.4871,5,3224.4000,15,3240.7000,5779.6300,5781.1500,0.0000,1,
^SPX,2024-10-10,SPX,2024-10-18,2550.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,158,0.0500,5774.3100,5776.0600,0.0000,5775.1850,1.5444,-0.0001,0.0000,-0.0178,0.0028,-0.0001,0,0.0000,282,0.0500,5779.6300,5781.1500,0.0000,3478,
^SPX,2024-10-10,SPX,2024-10-18,2600.000,C,0.0000,0.0000,0.0000,0.0000,0,5,3167.0000,5,3185.1000,5774.3100,5776.0600,0.0000,5775.1850,2.6026,0.9890,0.0000,-3.1076,0.2398,0.4970,5,3174.5000,15,3190.8000,5779.6300,5781.1500,0.0000,0,
^SPX,2024-10-10,SPX,2024-10-18,2600.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,161,0.0500,5774.3100,5776.0600,0.0000,5775.1850,1.5091,-0.0001,0.0000,-0.0178,0.0029,-0.0001,0,0.0000,952,0.1000,5779.6300,5781.1500,0.0000,21964,
^SPX,2024-10-10,SPX,2024-10-18,2650.000,C,0.0000,0.0000,0.0000,0.0000,0,5,3117.0000,5,3135.1000,5774.3100,5776.0600,0.0000,5775.1850,2.5434,0.9888,0.0000,-3.0889,0.2435,0.5079,5,3124.6000,15,3140.8000,5779.6300,5781.1500,0.0000,1,
^SPX,2024-10-10,SPX,2024-10-18,2650.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,158,0.0500,5774.3100,5776.0600,0.0000,5775.1850,1.4744,-0.0001,0.0000,-0.0178,0.0029,-0.0001,0,0.0000,955,0.1000,5779.6300,5781.1500,0.0000,3711,
^SPX,2024-10-10,SPX,2024-10-18,2700.000,C,0.0000,0.0000,0.0000,0.0000,0,15,3068.8000,5,3085.2000,5774.3100,5776.0600,0.0000,5775.1850,1.8142,0.9986,0.0000,0.0000,0.0353,0.5371,5,3074.6000,15,3090.9000,5779.6300,5781.1500,0.0000,0,
^SPX,2024-10-10,SPX,2024-10-18,2700.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,158,0.0500,5774.3100,5776.0600,0.0000,5775.1850,1.4403,-0.0001,0.0000,-0.0178,0.0030,-0.0001,0,0.0000,953,0.1000,5779.6300,5781.1500,0.0000,10270,
^SPX,2024-10-10,SPX,2024-10-18,2750.000,C,0.0000,0.0000,0.0000,0.0000,0,5,3017.2000,5,3035.3000,5774.3100,5776.0600,0.0000,5775.1850,2.4364,0.9882,0.0000,-3.1165,0.2548,0.5300,5,3024.7000,15,3040.9000,5779.6300,5781.1500,0.0000,0,
^SPX,2024-10-10,SPX,2024-10-18,2750.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,158,0.0500,5774.3100,5776.0600,0.0000,5775.1850,1.4069,-0.0001,0.0000,-0.0178,0.0031,-0.0001,0,0.0000,951,0.1000,5779.6300,5781.1500,0.0000,5358,
^SPX,2024-10-10,SPX,2024-10-18,2800.000,C,0.0000,0.0000,0.0000,0.0000,0,5,2967.2000,5,2985.3000,5774.3100,5776.0600,0.0000,5775.1850,2.3803,0.9880,0.0000,-3.0972,0.2588,0.5409,5,2974.8000,15,2991.2000,5779.6300,5781.1500,0.0000,2,
^SPX,2024-10-10,SPX,2024-10-18,2800.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,158,0.0500,5774.3100,5776.0600,0.0000,5775.1850,1.3740,-0.0001,0.0000,-0.0178,0.0031,-0.0001,0,0.0000,947,0.1000,5779.6300,5781.1500,0.0000,3912,
^SPX,2024-10-10,SPX,2024-10-18,2850.000,C,0.0000,0.0000,0.0000,0.0000,0,5,2917.3000,5,2935.4000,5774.3100,5776.0600,0.0000,5775.1850,2.3292,0.9876,0.0000,-3.1103,0.2649,0.5530,5,2924.8000,15,2941.0000,5779.6300,5781.1500,0.0000,0,
^SPX,2024-10-10,SPX,2024-10-18,2850.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,158,0.0500,5774.3100,5776.0600,0.0000,5775.1850,1.3417,-0.0001,0.0000,-0.0177,0.0032,-0.0001,0,0.0000,945,0.1000,5779.6300,5781.1500,0.0000,12956,
^SPX,2024-10-10,SPX,2024-10-18,2900.000,C,0.0000,0.0000,0.0000,0.0000,0,15,2869.1000,5,2885.5000,5774.3100,5776.0600,0.0000,5775.1850,1.6732,0.9983,0.0000,0.0000,0.0425,0.5810,5,2874.9000,15,2891.1000,5779.6300,5781.1500,0.0000,80,
^SPX,2024-10-10,SPX,2024-10-18,2900.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,158,0.0500,5774.3100,5776.0600,0.0000,5775.1850,1.3100,-0.0001,0.0000,-0.0177,0.0033,-0.0001,0,0.0000,941,0.1000,5779.6300,5781.1500,0.0000,12167,
^SPX,2024-10-10,SPX,2024-10-18,2950.000,C,0.0000,0.0000,0.0000,0.0000,0,5,2817.5000,5,2835.6000,5774.3100,5776.0600,0.0000,5775.1850,1.3514,0.9997,0.0000,0.0000,0.0067,0.5905,5,2825.0000,15,2841.1000,5779.6300,5781.1500,0.0000,34,
^SPX,2024-10-10,SPX,2024-10-18,2950.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,158,0.0500,5774.3100,5776.0600,0.0000,5775.1850,1.2788,-0.0001,0.0000,-0.0177,0.0034,-0.0001,0,0.0000,936,0.1000,5779.6300,5781.1500,0.0000,6193,
^SPX,2024-10-10,SPX,2024-10-18,2975.000,C,0.0000,0.0000,0.0000,0.0000,0,5,2792.5000,5,2810.6000,5774.3100,5776.0600,0.0000,5775.1850,1.2809,0.9998,0.0000,0.0000,0.0040,0.5962,5,2800.0000,15,2816.6000,5779.6300,5781.1500,0.0000,1,
^SPX,2024-10-10,SPX,2024-10-18,2975.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,213,0.0500,5774.3100,5776.0600,0.0000,5775.1850,1.2634,-0.0001,0.0000,-0.0177,0.0034,-0.0001,0,0.0000,926,0.1000,5779.6300,5781.1500,0.0000,2138,
^SPX,2024-10-10,SPX,2024-10-18,3000.000,C,0.0000,0.0000,0.0000,0.0000,0,5,2767.5000,5,2785.6000,5774.3100,5776.0600,0.0000,5775.1850,1.1191,0.9999,0.0000,0.0000,0.0006,0.6019,5,2775.0000,15,2791.2000,5779.6300,5781.1500,0.0000,45,
^SPX,2024-10-10,SPX,2024-10-18,3000.000,P,0.0500,0.0500,0.0500,0.0500,200,0,0.0000,220,0.0500,5774.3100,5776.0600,0.0000,5775.1850,1.2482,-0.0001,0.0000,-0.0177,0.0034,-0.0001,0,0.0000,4,0.0500,5779.6300,5781.1500,0.0500,6717,
^SPX,2024-10-10,SPX,2024-10-18,3025.000,C,0.0000,0.0000,0.0000,0.0000,0,5,2742.6000,5,2760.7000,5774.3100,5776.0600,0.0000,5775.1850,1.3267,0.9997,0.0000,0.0000,0.0086,0.6086,5,2750.1000,15,2766.3000,5779.6300,5781.1500,0.0000,0,
^SPX,2024-10-10,SPX,2024-10-18,3025.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,192,0.0500,5774.3100,5776.0600,0.0000,5775.1850,1.2330,-0.0001,0.0000,-0.0177,0.0035,-0.0001,0,0.0000,924,0.1000,5779.6300,5781.1500,0.0000,1630,
^SPX,2024-10-10,SPX,2024-10-18,3050.000,C,0.0000,0.0000,0.0000,0.0000,0,5,2717.6000,5,2735.7000,5774.3100,5776.0600,0.0000,5775.1850,1.2709,0.9997,0.0000,0.0000,0.0061,0.6143,5,2725.1000,15,2741.2000,5779.6300,5781.1500,0.0000,1,
^SPX,2024-10-10,SPX,2024-10-18,3050.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,161,0.0500,5774.3100,5776.0600,0.0000,5775.1850,1.2180,-0.0001,0.0000,-0.0177,0.0035,-0.0001,0,0.0000,919,0.1000,5779.6300,5781.1500,0.0000,2705,
^SPX,2024-10-10,SPX,2024-10-18,3075.000,C,0.0000,0.0000,0.0000,0.0000,0,5,2692.6000,5,2710.7000,5774.3100,5776.0600,0.0000,5775.1850,1.1901,0.9998,0.0000,0.0000,0.0032,0.6200,5,2700.1000,15,2716.2000,5779.6300,5781.1500,0.0000,0,
^SPX,2024-10-10,SPX,2024-10-18,3075.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,158,0.0500,5774.3100,5776.0600,0.0000,5775.1850,1.2031,-0.0001,0.0000,-0.0177,0.0036,-0.0001,0,0.0000,915,0.1000,5779.6300,5781.1500,0.0000,1489,
^SPX,2024-10-10,SPX,2024-10-18,3100.000,C,0.0000,0.0000,0.0000,0.0000,0,5,2667.7000,5,2685.8000,5774.3100,5776.0600,0.0000,5775.1850,1.2977,0.9996,0.0000,0.0000,0.0104,0.6243,5,2675.2000,15,2691.7000,5779.6300,5781.1500,0.0000,9,
^SPX,2024-10-10,SPX,2024-10-18,3100.000,P,0.0500,0.0500,0.0500,0.0500,30,0,0.0000,189,0.0500,5774.3100,5776.0600,0.0000,5775.1850,1.1883,-0.0001,0.0000,-0.0176,0.0036,-0.0001,0,0.0000,907,0.1000,5779.6300,5781.1500,0.0500,3393,
^SPX,2024-10-10,SPX,2024-10-18,3125.000,C,0.0000,0.0000,0.0000,0.0000,0,5,2642.7000,5,2660.8000,5774.3100,5776.0600,0.0000,5775.1850,1.2505,0.9997,0.0000,0.0000,0.0080,0.6300,5,2650.2000,15,2666.5000,5779.6300,5781.1500,0.0000,0,
^SPX,2024-10-10,SPX,2024-10-18,3125.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,158,0.0500,5774.3100,5776.0600,0.0000,5775.1850,1.1736,-0.0001,0.0000,-0.0176,0.0036,-0.0001,0,0.0000,901,0.1000,5779.6300,5781.1500,0.0000,1860,
^SPX,2024-10-10,SPX,2024-10-18,3150.000,C,0.0000,0.0000,0.0000,0.0000,0,15,2619.4000,5,2635.8000,5774.3100,5776.0600,0.0000,5775.1850,1.4895,0.9981,0.0000,0.0000,0.0486,0.6361,5,2625.2000,15,2641.3000,5779.6300,5781.1500,0.0000,0,
^SPX,2024-10-10,SPX,2024-10-18,3150.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,179,0.0500,5774.3100,5776.0600,0.0000,5775.1850,1.1590,-0.0001,0.0000,-0.0176,0.0037,-0.0001,0,0.0000,916,0.1000,5779.6300,5781.1500,0.0000,4327,
^SPX,2024-10-10,SPX,2024-10-18,3175.000,C,0.0000,0.0000,0.0000,0.0000,0,5,2592.8000,5,2610.9000,5774.3100,5776.0600,0.0000,5775.1850,1.2660,0.9995,0.0000,0.0000,0.0123,0.6400,5,2600.3000,15,2616.8000,5779.6300,5781.1500,0.0000,1,
^SPX,2024-10-10,SPX,2024-10-18,3175.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,173,0.0500,5774.3100,5776.0600,0.0000,5775.1850,1.1446,-0.0001,0.0000,-0.0176,0.0037,-0.0001,0,0.0000,889,0.1000,5779.6300,5781.1500,0.0000,1640,
^SPX,2024-10-10,SPX,2024-10-18,3200.000,C,0.0000,0.0000,0.0000,0.0000,0,5,2567.8000,5,2585.9000,5774.3100,5776.0600,0.0000,5775.1850,1.2245,0.9996,0.0000,0.0000,0.0098,0.6457,5,2575.3000,15,2591.5000,5779.6300,5781.1500,0.0000,6,
^SPX,2024-10-10,SPX,2024-10-18,3200.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,158,0.0500,5774.3100,5776.0600,0.0000,5775.1850,1.1302,-0.0001,0.0000,-0.0176,0.0038,-0.0001,0,0.0000,869,0.1000,5779.6300,5781.1500,0.0000,3900,
^SPX,2024-10-10,SPX,2024-10-18,3225.000,C,0.0000,0.0000,0.0000,0.0000,0,15,2544.8000,5,2560.9000,5774.3100,5776.0600,0.0000,5775.1850,1.3964,0.9984,0.0000,0.0000,0.0403,0.6498,5,2550.3000,15,2566.6000,5779.6300,5781.1500,0.0000,0,
^SPX,2024-10-10,SPX,2024-10-18,3225.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,158,0.0500,5774.3100,5776.0600,0.0000,5775.1850,1.1164,-0.0001,0.0000,-0.0176,0.0038,-0.0001,0,0.0000,860,0.1000,5779.6300,5781.1500,0.0000,1132,
^SPX,2024-10-10,SPX,2024-10-18,3250.000,C,0.0000,0.0000,0.0000,0.0000,0,5,2517.9000,5,2536.0000,5774.3100,5776.0600,0.0000,5775.1850,1.2326,0.9995,0.0000,0.0000,0.0144,0.6581,5,2525.4000,15,2541.4000,5779.6300,5781.1500,0.0000,1,
^SPX,2024-10-10,SPX,2024-10-18,3250.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,166,0.0500,5774.3100,5776.0600,0.0000,5775.1850,1.1019,-0.0001,0.0000,-0.0176,0.0039,-0.0001,0,0.0000,880,0.1000,5779.6300,5781.1500,0.0000,3202,
^SPX,2024-10-10,SPX,2024-10-18,3275.000,C,0.0000,0.0000,0.0000,0.0000,0,5,2492.9000,5,2511.0000,5774.3100,5776.0600,0.0000,5775.1850,1.1953,0.9995,0.0000,0.0000,0.0120,0.6638,5,2500.4000,15,2516.9000,5779.6300,5781.1500,0.0000,0,
^SPX,2024-10-10,SPX,2024-10-18,3275.000,P,0.0500,0.0500,0.0500,0.0500,1,0,0.0000,158,0.0500,5774.3100,5776.0600,0.0000,5775.1850,1.0878,-0.0001,0.0000,-0.0176,0.0039,-0.0001,0,0.0000,847,0.1000,5779.6300,5781.1500,0.0500,3461,
^SPX,2024-10-10,SPX,2024-10-18,3300.000,C,0.0000,0.0000,0.0000,0.0000,0,5,2468.0000,5,2486.1000,5774.3100,5776.0600,0.0000,5775.1850,1.2298,0.9993,0.0000,0.0000,0.0185,0.6682,5,2475.4000,15,2491.9000,5779.6300,5781.1500,0.0000,4,
^SPX,2024-10-10,SPX,2024-10-18,3300.000,P,0.0500,0.0500,0.0500,0.0500,2,0,0.0000,161,0.0500,5774.3100,5776.0600,0.0000,5775.1850,1.0739,-0.0001,0.0000,-0.0176,0.0040,-0.0002,0,0.0000,854,0.1000,5779.6300,5781.1500,0.0500,6285,
^SPX,2024-10-10,SPX,2024-10-18,3325.000,C,0.0000,0.0000,0.0000,0.0000,0,15,2443.4000,5,2461.1000,5774.3100,5776.0600,0.0000,5775.1850,1.2856,0.9988,0.0000,0.0000,0.0321,0.6735,5,2450.5000,15,2467.0000,5779.6300,5781.1500,0.0000,0,
^SPX,2024-10-10,SPX,2024-10-18,3325.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,161,0.0500,5774.3100,5776.0600,0.0000,5775.1850,1.0601,-0.0001,0.0000,-0.0176,0.0040,-0.0002,0,0.0000,843,0.1000,5779.6300,5781.1500,0.0000,1254,
^SPX,2024-10-10,SPX,2024-10-18,3350.000,C,0.0000,0.0000,0.0000,0.0000,0,5,2418.0000,5,2436.1000,5774.3100,5776.0600,0.0000,5775.1850,1.1638,0.9995,0.0000,0.0000,0.0141,0.6795,5,2425.5000,15,2441.5000,5779.6300,5781.1500,0.0000,0,
^SPX,2024-10-10,SPX,2024-10-18,3350.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,159,0.0500,5774.3100,5776.0600,0.0000,5775.1850,1.0464,-0.0001,0.0000,-0.0176,0.0041,-0.0002,0,0.0000,833,0.1000,5779.6300,5781.1500,0.0000,2110,
^SPX,2024-10-10,SPX,2024-10-18,3375.000,C,0.0000,0.0000,0.0000,0.0000,0,5,2393.1000,5,2411.2000,5774.3100,5776.0600,0.0000,5775.1850,1.1923,0.9992,0.0000,0.0000,0.0209,0.6862,5,2400.5000,15,2416.8000,5779.6300,5781.1500,0.0000,0,
^SPX,2024-10-10,SPX,2024-10-18,3375.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,165,0.0500,5774.3100,5776.0600,0.0000,5775.1850,1.0326,-0.0001,0.0000,-0.0175,0.0041,-0.0002,0,0.0000,823,0.1000,5779.6300,5781.1500,0.0000,1167,
